latitude,longitude,land_use_label,distance_to_waterbody,distance_to_open_space,subzone,planning_area,region,elevation,temp_2024_04_07_min,temp_2024_04_07_max,temp_2024_04_07_median,temp_2024_04_08_min,temp_2024_04_08_max,temp_2024_04_08_median,temp_2024_04_09_min,temp_2024_04_09_max,temp_2024_04_09_median,temp_2024_04_10_min,temp_2024_04_10_max,temp_2024_04_10_median,Total_x,HDB Total,Condominiums & Other Apartments,Landed Properties_x,Other Dwellings_x,Floor_below_60,Floor_60-80,Floor_80-100,Floor_100-120,Floor_above_120,"Below $1,000","$1,000 - $1,999","$2,000 - $2,999","$3,000 - $3,999","$4,000 - $4,999","$5,000 - $5,999","$6,000 - $6,999","$7,000 - $7,999","$8,000 - $8,999","$9,000 - $9,999","$10,000 - 10,999","$11,000 - 11,999","$12,000 - $14,999","$15,000 & Over",tree cover,shrubland,grassland,cropland,built-up,bare / sparse vegetation,snow and ice,permanent water bodies,herbaceous wetland,mangroves,moss and lichen,min_ndvi,mean_ndvi,max_ndvi
1.416278706,103.867519,PORT / AIRPORT,0.00690498307,0.00582685769,SELETAR AEROSPACE PARK,SELETAR,NORTH-EAST REGION,13,28.45138729,29.31008452,28.88073591,26.73399283,30.16878175,29.31008452,28.62330269,31.42928635,30.26633113,27.33170599,31.2064961,27.97750434,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.299083447,103.7659891,RESIDENTIAL,0.002091768999,0.0009987611526,CLEMENTI WEST,CLEMENTI,WEST REGION,12,28.45138729,30.59813037,30.16878175,28.02203868,33.60357067,30.16878175,29.87867939,32.9798933,31.31789122,27.33170599,31.85229445,29.75344981,15260,11910,3040,250,70,60,6100,5370,2530,1130,2962,5558,4702,4203,3911,3848,3182,2648,2293,2038,1925,1422,3153,5764,11,0,2,0,58,1,0,1,0,0,0,0.06714208079,0.1347588116,0.2206377851
1.335543591,103.6867258,SPECIAL USE,0.001793260733,0.001907774992,SAFTI,JURONG WEST,WEST REGION,19,28.88073591,29.31008452,29.09541021,27.59269006,29.49102765,28.88073591,27.33170599,30.65398287,30.26633113,27.33170599,28.62330269,27.65460516,0,0,0,0,0,0,0,0,0,0,10288,20539,20398,21789,17754,14433,10063,7255,6010,4563,3428,2323,4617,5326,77,0,19,0,54,2,0,2,0,0,0,0.08211252932,0.1781830305,0.2791722
1.363285274,103.7230927,BUSINESS 2,0.002944122186,0.001249029774,TENGAH INDUSTRIAL ESTATE,TENGAH,WEST REGION,13,28.45138729,28.88073591,28.45138729,27.16334145,29.31008452,28.32807244,27.65460516,30.26633113,29.10337592,27.00880681,27.97750434,27.65460516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,13,1,10,61,0,1,0,0,0,0.0944247129,0.2074749653,0.326886831
1.420223486,103.8343101,PARK,0.0005333954595,0.0001143260678,KHATIB,YISHUN,NORTH REGION,16,28.45138729,30.16878175,28.88073591,28.02203868,33.17422206,29.87867939,29.87867939,31.81693809,30.65398287,27.33170599,31.52939527,28.62330269,10250,10220,0,0,30,220,2060,2050,2320,3570,7834,17867,18736,16675,13441,11615,8184,6424,5009,3872,2973,2222,3320,4025,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.34333536,103.7667827,RESIDENTIAL,0.007145430832,0.002165956949,ANAK BUKIT,BUKIT TIMAH,CENTRAL REGION,43,28.88073591,28.88073591,28.88073591,27.59269006,29.31008452,28.88073591,27.33170599,30.26633113,29.49102765,27.33170599,27.97750434,27.65460516,21870,5380,8730,7570,180,510,420,1360,3370,16020,1779,1979,1660,2073,2116,2467,1695,1774,1677,1359,1803,1334,2661,12626,58,0,4,0,216,2,0,0,0,0,0,0.0944881155,0.1798681369,0.2836337334
1.324498453,103.9495284,RESIDENTIAL,0.001706476473,0.000318095019,BEDOK SOUTH,BEDOK,EAST REGION,12,28.88073591,34.03291929,33.17422206,28.02203868,34.46226791,30.62605662,26.36300846,34.918152,31.99606586,26.04010928,32.17519363,31.2064961,46690,27720,7170,11400,410,3090,6880,11860,5500,18960,10917,19697,17730,16491,12361,11162,7552,5855,5985,4842,4301,4067,7528,16726,45,0,4,1,249,2,0,2,0,0,0,0.07434742821,0.1370801827,0.2048604853
1.388654188,103.9317997,WATERBODY,3.55e-05,0.007083386702,PASIR RIS WAFER FAB PARK,PASIR RIS,EAST REGION,5,28.88073591,30.16878175,28.88073591,28.02203868,30.26633113,29.59438196,29.91489939,31.42928635,30.26633113,27.33170599,31.2064961,28.62330269,10,0,0,0,0,0,0,0,0,0,5604,8239,9396,10370,8790,7826,5773,4549,3966,3592,3184,2385,4308,6743,203,0,129,2,79,27,0,95,1,0,0,0.0888037725,0.1887978988,0.2836657763
1.3818648,103.8398565,RESIDENTIAL,0.004687432766,0.002345543276,YIO CHU KANG WEST,ANG MO KIO,NORTH-EAST REGION,25,28.45138729,30.59813037,30.16878175,28.02203868,34.03291929,30.21755644,30.26633113,31.52939527,31.42928635,27.33170599,32.17519363,28.62330269,24150,17910,5750,460,50,2660,5720,6270,3430,6020,6306,14367,10414,10210,8320,7022,5489,4291,3392,2598,2637,1905,3237,6309,15,0,1,0,69,2,0,1,0,0,0,0.0836503581,0.1570754435,0.2350361342
1.36047466,104.0024093,PORT / AIRPORT,0.008449845294,0.009591519176,CHANGI AIRPORT,CHANGI,EAST REGION,9,28.88073591,29.31008452,28.88073591,27.59269006,29.49102765,28.88073591,27.33170599,30.65398287,29.87867939,27.33170599,28.62330269,27.65460516,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.319622395,103.8960617,PLACE OF WORSHIP,0.003650412265,0.001019440159,GEYLANG EAST,GEYLANG,CENTRAL REGION,10,33.17422206,34.03291929,33.17422206,28.02203868,34.46226791,30.26633113,26.04010928,34.918152,31.6407904,26.68590763,32.17519363,31.2064961,29920,18700,6690,4160,370,5250,3730,7080,5000,8310,4374,9738,8060,7549,5681,4562,3488,2561,2191,2007,1953,1407,2836,4653,33,0,11,0,212,3,0,1,0,0,0,0.0611442545,0.1192100778,0.1767525188
1.347465905,103.7197716,RESIDENTIAL,0.004846222713,0.00151600931,HONG KAH,JURONG WEST,WEST REGION,27,30.16878175,30.59813037,30.16878175,28.45138729,33.60357067,30.16878175,29.87867939,31.52939527,31.2064961,27.33170599,31.52939527,28.62330269,53890,49010,4770,0,100,990,11390,9730,20710,10960,10288,20539,20398,21789,17754,14433,10063,7255,6010,4563,3428,2323,4617,5326,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.386259998,103.8448681,BUSINESS 1,0.0005761516431,0.003359484099,YIO CHU KANG,ANG MO KIO,NORTH-EAST REGION,12,28.45138729,33.60357067,30.16878175,28.45138729,34.03291929,30.26633113,29.87867939,34.918152,31.85229445,26.36300846,31.85229445,31.2064961,20,0,0,0,0,0,0,0,0,0,6306,14367,10414,10210,8320,7022,5489,4291,3392,2598,2637,1905,3237,6309,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.375548467,103.7570286,RESIDENTIAL,0.004128136947,1.71e-05,GOMBAK,BUKIT BATOK,WEST REGION,38,28.45138729,28.88073591,28.88073591,27.59269006,29.10337592,28.88073591,27.65460516,30.26633113,29.29720178,27.00880681,27.97750434,27.65460516,9930,6180,690,2970,80,170,120,3700,2730,3120,5589,12060,11316,11626,9087,7371,5860,5152,4041,3221,2636,2145,4288,6088,162,0,13,1,68,3,0,2,0,0,0,0.08557816207,0.210216316,0.3509772118
1.337753515,103.9157178,ROAD,0.002509303751,0.0003467057068,KAKI BUKIT,BEDOK,EAST REGION,21,28.45138729,30.16878175,28.88073591,27.16334145,33.17422206,29.87867939,27.65460516,31.42928635,30.65398287,27.33170599,31.52939527,28.62330269,37150,35390,910,710,130,1170,5100,10220,5500,15040,10917,19697,17730,16491,12361,11162,7552,5855,5985,4842,4301,4067,7528,16726,40,0,29,1,214,1,0,0,0,0,0,0.07931814066,0.1500157927,0.2179258365
1.342442833,103.9687284,BUSINESS PARK,0.002319075127,0.003142520866,XILIN,TAMPINES,EAST REGION,17,28.88073591,28.88073591,28.88073591,27.59269006,29.49102765,28.88073591,27.33170599,30.65398287,30.07250526,27.33170599,28.62330269,27.65460516,1760,0,1200,500,60,0,60,200,260,1190,10239,19330,17248,19714,16078,12917,8953,7887,6103,4864,4045,3474,5856,7842,165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899
1.364639414,103.9664674,RESIDENTIAL,0.007149572962,0.0007623722202,FLORA DRIVE,PASIR RIS,EAST REGION,25,33.60357067,34.03291929,33.60357067,28.02203868,34.89161652,30.65398287,26.04010928,35.69345547,32.17519363,26.04010928,32.17519363,31.52939527,14680,0,11110,3240,320,380,680,2170,2600,8510,5604,8239,9396,10370,8790,7826,5773,4549,3966,3592,3184,2385,4308,6743,7,0,1,0,87,1,0,0,0,0,0,0.07975044495,0.1491572244,0.2228544515
1.444856402,103.8128726,BUSINESS 1,0.0006321880992,0.001144160494,SEMBAWANG CENTRAL,SEMBAWANG,NORTH REGION,13,30.16878175,30.16878175,30.16878175,28.45138729,33.60357067,30.21755644,29.87867939,34.14284852,31.42928635,28.62330269,32.17519363,31.2064961,34800,30500,4100,0,190,1820,740,9900,13140,9000,3791,6653,7743,8024,6915,5857,4614,3438,2850,2037,1754,1435,2237,2161,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.299260383,103.8417353,COMMERCIAL & RESIDENTIAL,0.008188506934,0.001288687797,DHOBY GHAUT,MUSEUM,CENTRAL REGION,29,28.88073591,30.16878175,28.88073591,28.02203868,33.17422206,29.59438196,29.87867939,31.52939527,30.65398287,27.33170599,31.52939527,28.30040351,320,0,310,0,10,50,60,70,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,1,0,1,0,0,0,0.05604674566,0.133529532,0.2117853059
1.38899433,103.8867448,ROAD,0.004939963055,0.001621930815,ANCHORVALE,SENGKANG,NORTH-EAST REGION,16,33.60357067,34.03291929,34.03291929,28.02203868,35.75031375,31.42928635,26.04010928,36.46875895,32.82099198,26.04010928,32.82099198,31.52939527,48120,42600,5520,0,0,2150,1450,18740,20500,5270,8651,17230,15393,16130,15469,12751,11198,8471,7626,5497,5482,3875,6995,6648,20,0,11,0,113,1,0,7,0,0,0,0.06471889436,0.1451750015,0.226393219
1.379976737,103.9639312,RESIDENTIAL,0.002379050686,0.0007206543182,PASIR RIS PARK,PASIR RIS,EAST REGION,12,28.45138729,29.31008452,28.88073591,28.02203868,31.4568276,29.87867939,27.33170599,31.42928635,30.26633113,27.33170599,29.91489939,28.62330269,7620,0,7360,250,10,320,540,1520,2450,2780,5604,8239,9396,10370,8790,7826,5773,4549,3966,3592,3184,2385,4308,6743,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.318592748,103.6825067,BUSINESS 2,0.001407373118,0.01722401337,BENOI SECTOR,PIONEER,WEST REGION,11,34.03291929,34.46226791,34.03291929,28.45138729,34.89161652,31.42928635,26.04010928,36.46875895,32.82099198,26.04010928,32.82099198,31.52939527,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16,1,169,3,0,1,0,0,0,0.05363366268,0.1060559397,0.1637295494
1.313825333,103.7596907,RESIDENTIAL,0.002390676402,0.0005699890015,WEST COAST,CLEMENTI,WEST REGION,17,30.16878175,30.59813037,30.16878175,28.02203868,33.60357067,30.16878175,29.87867939,31.52939527,31.31789122,27.33170599,31.52939527,28.62330269,6870,0,5040,1820,10,150,190,620,1700,4200,2962,5558,4702,4203,3911,3848,3182,2648,2293,2038,1925,1422,3153,5764,14,0,6,0,52,1,0,3,0,0,0,0.05927593748,0.1358238946,0.2065510899
1.279674741,103.8582093,WHITE,0.002282219551,0.001819200005,BAYFRONT SUBZONE,DOWNTOWN CORE,CENTRAL REGION,8,28.88073591,29.31008452,28.88073591,27.59269006,29.49102765,28.88073591,27.33170599,30.65398287,29.87867939,27.33170599,28.62330269,27.65460516,0,0,0,0,0,0,0,0,0,0,86,61,133,73,129,124,75,75,96,88,77,62,174,707,4,0,4,1,21,5,0,20,0,0,0,0.05952820359,0.1301120103,0.1997787785
1.433817627,103.7973875,OPEN SPACE,0.002269605491,0.0,WOODLANDS EAST,WOODLANDS,NORTH REGION,37,28.88073591,30.16878175,28.88073591,28.02203868,33.17422206,29.59438196,30.26633113,31.52939527,30.26633113,27.65460516,31.52939527,28.62330269,98980,93790,4950,0,240,3030,2240,24880,41860,26720,10550,20131,21026,19704,16449,12758,9353,6842,5611,4529,2660,2353,3944,2794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.29503665,103.8670786,PARK,0.001088919836,0.0,TANJONG RHU,KALLANG,CENTRAL REGION,16,28.88073591,29.31008452,28.88073591,27.59269006,29.31008452,28.88073591,27.33170599,30.26633113,29.49102765,27.33170599,28.62330269,27.65460516,11110,3540,7440,10,120,1630,560,370,1580,6850,4055,8341,6262,5652,4849,4168,2989,2753,2169,2016,2141,1213,2828,5483,52,0,20,0,117,5,0,52,0,0,0,0.06850146775,0.1411403957,0.2189532343
1.35376342,103.7834887,OPEN SPACE,0.005311362133,0.0,NATURE RESERVE,BUKIT PANJANG,WEST REGION,58,28.02203868,28.45138729,28.02203868,27.59269006,28.88073591,28.32807244,27.65460516,29.87867939,28.32807244,26.36300846,27.65460516,27.49315557,3850,0,3290,530,40,0,20,260,1220,2320,5526,10420,9520,10562,8405,7140,4572,4177,3446,2398,2085,1905,2994,4340,363,0,9,1,37,1,0,7,0,0,0,0.1118409014,0.2508054337,0.4303213639
1.418310723,103.7464531,BUSINESS 2,0.0004775370337,0.005661572829,RESERVOIR VIEW,SUNGEI KADUT,NORTH REGION,9,33.60357067,34.03291929,34.03291929,28.45138729,34.89161652,31.42928635,26.04010928,35.69345547,31.42928635,26.04010928,32.17519363,31.52939527,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.439426978,103.8093375,PARK,0.003713264707,0.0,WOODLANDS EAST,WOODLANDS,NORTH REGION,15,28.88073591,28.88073591,28.88073591,27.59269006,29.10337592,28.88073591,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,98980,93790,4950,0,240,3030,2240,24880,41860,26720,10550,20131,21026,19704,16449,12758,9353,6842,5611,4529,2660,2353,3944,2794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.315465067,103.7119048,UTILITY,0.002496349468,0.002503997682,LIU FANG,BOON LAY,WEST REGION,29,28.88073591,29.31008452,28.88073591,27.59269006,29.49102765,28.88073591,27.33170599,30.65398287,30.26633113,27.33170599,28.62330269,27.65460516,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,21,0,143,4,0,1,0,0,0,0.06483429234,0.1203488042,0.2062329108
1.375956142,103.8480862,RESIDENTIAL,0.00126290053,0.0008650260182,CHENG SAN,ANG MO KIO,NORTH-EAST REGION,21,28.88073591,30.16878175,29.31008452,27.59269006,33.17422206,29.87867939,29.87867939,31.52939527,30.26633113,27.33170599,31.52939527,27.81605475,28070,27970,0,0,100,970,10640,11460,4170,730,6306,14367,10414,10210,8320,7022,5489,4291,3392,2598,2637,1905,3237,6309,18,0,2,0,76,1,0,0,0,0,0,0.08899308255,0.1516625976,0.2235448807
1.325528575,103.9722144,ROAD,0.003288627453,0.008423842272,XILIN,TAMPINES,EAST REGION,9,28.88073591,28.88073591,28.88073591,26.73399283,29.31008452,28.45138729,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,1760,0,1200,500,60,0,60,200,260,1190,10239,19330,17248,19714,16078,12917,8953,7887,6103,4864,4045,3474,5856,7842,165,0,268,1,283,26,0,25,0,0,0,0.09192961094,0.1859358011,0.2627501899
1.273903264,103.8279011,PLACE OF WORSHIP,0.003676884251,0.001162504438,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,23,28.45138729,31.88617621,29.09541021,28.02203868,33.60357067,30.21755644,29.87867939,34.14284852,31.42928635,27.65460516,31.85229445,29.75344981,12150,11140,780,170,70,2110,2690,1940,3870,1480,5897,11943,8123,7825,6249,6411,4718,4132,3552,2802,2806,2318,4404,7522,25,0,1,0,29,1,0,0,0,0,0,0.08466798478,0.1798382481,0.2724139292
1.315896854,103.7550338,RESIDENTIAL,0.001898942232,0.0008092314574,WEST COAST,CLEMENTI,WEST REGION,15,30.16878175,31.4568276,30.16878175,28.02203868,34.03291929,30.21755644,29.87867939,34.53050026,31.42928635,27.65460516,32.17519363,30.56069775,6870,0,5040,1820,10,150,190,620,1700,4200,2962,5558,4702,4203,3911,3848,3182,2648,2293,2038,1925,1422,3153,5764,14,0,6,0,52,1,0,3,0,0,0,0.05927593748,0.1358238946,0.2065510899
1.387708777,103.8492574,ROAD,0.002965452487,0.003111652165,YIO CHU KANG,ANG MO KIO,NORTH-EAST REGION,22,33.17422206,34.03291929,33.17422206,28.02203868,34.46226791,30.460157,26.36300846,35.30580373,31.85229445,26.68590763,31.85229445,31.2064961,20,0,0,0,0,0,0,0,0,0,6306,14367,10414,10210,8320,7022,5489,4291,3392,2598,2637,1905,3237,6309,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.353963576,103.9480681,OPEN SPACE,0.003529374584,0.0,TAMPINES EAST,TAMPINES,EAST REGION,20,28.45138729,33.17422206,28.45138729,27.59269006,33.60357067,30.21755644,29.87867939,34.53050026,30.73641361,27.33170599,31.52939527,29.26910104,130980,125230,5300,0,450,5560,21310,15190,43570,44920,10239,19330,17248,19714,16078,12917,8953,7887,6103,4864,4045,3474,5856,7842,67,0,14,1,352,3,0,1,0,0,0,0.08424772213,0.1521093073,0.2244978659
1.419217467,103.9034028,PARK,0.004725801548,0.0,NORTHSHORE,PUNGGOL,NORTH-EAST REGION,0,28.45138729,30.16878175,28.88073591,28.02203868,30.26633113,29.87867939,28.62330269,31.42928635,30.460157,27.33170599,31.2064961,28.62330269,460,150,0,310,0,50,10,70,20,310,5146,9897,9542,11021,10337,9577,7009,6845,5632,4402,3765,2587,5218,4558,45,0,11,0,60,21,0,2,0,0,0,0.06278905316,0.1283885518,0.1861285151
1.285986951,103.8058659,CIVIC & COMMUNITY INSTITUTION,0.006283085959,0.000676282464,ALEXANDRA HILL,BUKIT MERAH,CENTRAL REGION,18,33.17422206,33.60357067,33.17422206,28.02203868,34.03291929,30.26633113,26.36300846,34.918152,31.85229445,26.68590763,31.85229445,31.2064961,13490,13050,0,0,450,4730,1450,2510,1990,2360,5897,11943,8123,7825,6249,6411,4718,4132,3552,2802,2806,2318,4404,7522,22,0,1,0,82,1,0,0,0,0,0,0.07588890498,0.1523586677,0.2227781887
1.450515793,103.8153393,OPEN SPACE,0.00194420935,0.0,SEMBAWANG NORTH,SEMBAWANG,NORTH REGION,18,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.21755644,29.87867939,34.53050026,31.47934081,27.33170599,32.17519363,31.04504651,25540,25400,0,0,140,1040,220,9860,10520,3760,3791,6653,7743,8024,6915,5857,4614,3438,2850,2037,1754,1435,2237,2161,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.44553683,103.8295723,WATERBODY,0.0,0.001090029433,SEMBAWANG EAST,SEMBAWANG,NORTH REGION,5,28.88073591,30.16878175,29.31008452,28.02203868,31.88617621,29.73943314,30.26633113,31.52939527,30.460157,27.33170599,31.52939527,28.62330269,17340,17250,0,80,0,2880,2870,7800,3700,80,3791,6653,7743,8024,6915,5857,4614,3438,2850,2037,1754,1435,2237,2161,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.304315444,103.7062591,BUSINESS 2,0.004139344539,0.01088171416,SAMULUN,BOON LAY,WEST REGION,6,30.16878175,33.17422206,30.16878175,28.02203868,33.60357067,30.26633113,29.87867939,34.14284852,31.42928635,27.97750434,31.85229445,29.26910104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,164,10,0,11,0,0,0,0.03313925662,0.06576774649,0.1109483456
1.30512206,103.8251387,HOTEL,0.01256107508,0.006709513119,TANGLIN,ORCHARD,CENTRAL REGION,14,30.16878175,30.16878175,30.16878175,28.02203868,33.60357067,30.21755644,29.87867939,32.9798933,31.42928635,27.33170599,31.85229445,29.26910104,370,0,370,0,10,0,0,0,10,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,12,1,0,0,0,0,0,0.08200769426,0.158117362,0.2400060248
1.44187713,103.7659717,WATERBODY,8.76e-05,0.003893980515,NORTH COAST,WOODLANDS,NORTH REGION,13,28.02203868,28.45138729,28.02203868,26.73399283,28.88073591,27.9404207,27.33170599,29.49102765,28.32807244,26.68590763,27.65460516,27.1702564,12100,12090,0,10,10,120,3930,5510,1810,730,10550,20131,21026,19704,16449,12758,9353,6842,5611,4529,2660,2353,3944,2794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.331814073,103.630235,WATERBODY,0.0,0.01856198233,TUAS PROMENADE,TUAS,WEST REGION,0,28.45138729,29.31008452,29.31008452,28.45138729,30.26633113,29.73943314,28.62330269,31.2064961,30.26633113,27.33170599,31.2064961,28.62330269,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,67,1,186,61,0,56,0,0,0,0.04927733388,0.08580342632,0.1264881847
1.296725262,103.8287072,RESIDENTIAL,0.003831237243,0.001663542239,CHATSWORTH,TANGLIN,CENTRAL REGION,21,30.16878175,33.17422206,30.16878175,28.02203868,34.03291929,30.26633113,29.87867939,34.53050026,31.47934081,27.33170599,32.17519363,31.04504651,6890,0,5800,1010,70,310,290,460,930,4740,344,335,383,487,383,612,387,427,487,325,501,326,809,4399,52,0,2,0,82,1,0,1,0,0,0,0.08224714035,0.1655910328,0.2432177356
1.350199328,103.6338742,CIVIC & COMMUNITY INSTITUTION,0.004270993806,0.003842658776,TUAS PROMENADE,TUAS,WEST REGION,2,28.88073591,29.31008452,29.31008452,28.45138729,30.16878175,29.31008452,28.62330269,30.65398287,30.26633113,27.33170599,28.62330269,27.97750434,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,67,1,186,61,0,56,0,0,0,0.04927733388,0.08580342632,0.1264881847
1.297870987,103.7904069,WATERBODY,0.0,0.0005403620857,ONE NORTH,QUEENSTOWN,CENTRAL REGION,28,30.16878175,30.16878175,30.16878175,28.02203868,33.17422206,30.16878175,29.87867939,31.52939527,30.65398287,27.33170599,31.52939527,29.26910104,720,0,630,80,20,30,10,80,190,390,3010,6385,5076,4551,4081,3796,2883,2388,2367,1896,1731,1403,3292,5440,89,0,12,1,99,2,0,1,0,0,0,0.09117612257,0.1709034687,0.2501944471
1.328963247,103.7646261,RESIDENTIAL,0.002512806466,0.0009842979867,SUNSET WAY,CLEMENTI,WEST REGION,32,28.88073591,28.88073591,28.88073591,27.59269006,29.31008452,28.88073591,27.65460516,30.26633113,29.49102765,27.00880681,27.97750434,27.65460516,5650,3270,1480,900,10,0,140,260,1080,4160,2962,5558,4702,4203,3911,3848,3182,2648,2293,2038,1925,1422,3153,5764,53,0,1,0,44,1,0,1,0,0,0,0.0955701634,0.1794144154,0.2778203343
1.324098012,103.7505513,BUSINESS PARK,0.0008104071423,0.001302312097,INTERNATIONAL BUSINESS PARK,JURONG EAST,WEST REGION,11,28.45138729,30.16878175,28.45138729,28.02203868,33.17422206,30.02373057,30.26633113,31.52939527,30.7687899,27.33170599,31.52939527,28.62330269,10,0,0,0,0,0,0,0,0,0,2817,6424,5593,5364,4532,3688,2577,2393,1711,1374,1125,843,1465,2018,14,0,3,0,32,1,0,1,0,0,0,0.06315246253,0.1521996729,0.2384850833
1.321760023,103.8876845,PARK,0.00419038126,0.0,ALJUNIED,GEYLANG,CENTRAL REGION,13,28.45138729,33.17422206,28.45138729,27.59269006,33.60357067,30.26633113,29.87867939,34.53050026,31.2064961,27.33170599,31.52939527,30.88359692,39990,26050,12240,450,1260,4660,7940,8100,10900,6810,4374,9738,8060,7549,5681,4562,3488,2561,2191,2007,1953,1407,2836,4653,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.319821339,103.6396158,BUSINESS 2,0.00239269535,0.02227107902,TUAS BAY,TUAS,WEST REGION,10,30.16878175,33.17422206,30.16878175,27.16334145,34.03291929,30.21755644,29.87867939,34.53050026,31.47934081,27.33170599,31.85229445,28.62330269,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.331670894,103.9902607,PORT / AIRPORT,0.01255885044,0.01336762742,CHANGI AIRPORT,CHANGI,EAST REGION,6,28.88073591,28.88073591,28.88073591,27.16334145,29.49102765,28.88073591,27.33170599,30.65398287,29.87867939,27.33170599,28.62330269,27.65460516,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.440124726,103.8047193,EDUCATIONAL INSTITUTION,0.003231314795,0.0004619290388,WOODLANDS EAST,WOODLANDS,NORTH REGION,23,28.45138729,33.60357067,33.17422206,28.45138729,34.03291929,30.26633113,26.04010928,34.918152,31.62311222,26.04010928,32.17519363,31.36794569,98980,93790,4950,0,240,3030,2240,24880,41860,26720,10550,20131,21026,19704,16449,12758,9353,6842,5611,4529,2660,2353,3944,2794,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.35278009,103.9306161,ROAD,0.004458307622,0.0005536137497,TAMPINES WEST,TAMPINES,EAST REGION,15,28.45138729,30.59813037,30.16878175,28.02203868,34.03291929,30.26633113,30.26633113,31.81693809,31.42928635,27.33170599,32.17519363,28.78475228,79670,70330,9130,0,210,2550,10140,13350,31830,21590,10239,19330,17248,19714,16078,12917,8953,7887,6103,4864,4045,3474,5856,7842,40,0,19,3,268,20,0,1,0,0,0,0.08510808138,0.1464489086,0.2171969832
1.429386073,103.8364111,COMMERCIAL,0.003349601387,0.001387880927,YISHUN CENTRAL,YISHUN,NORTH REGION,23,33.60357067,34.03291929,33.60357067,28.45138729,34.89161652,31.65773128,26.04010928,35.30580373,32.57754346,26.04010928,32.17519363,31.52939527,2620,1290,1330,0,0,200,370,350,1040,670,7834,17867,18736,16675,13441,11615,8184,6424,5009,3872,2973,2222,3320,4025,10,0,6,0,25,1,0,4,0,0,0,0.06660613001,0.1493256433,0.2251658934
1.435575746,103.8252474,WATERBODY,0.0,0.001387029556,SEMBAWANG SPRINGS,SEMBAWANG,NORTH REGION,10,28.88073591,29.31008452,28.88073591,28.02203868,31.88617621,29.40055609,27.33170599,31.42928635,30.26633113,27.33170599,31.2064961,28.30040351,9090,0,6740,1920,440,80,370,2700,1860,3610,3791,6653,7743,8024,6915,5857,4614,3438,2850,2037,1754,1435,2237,2161,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1.455888204,103.8351459,ROAD,0.002463853631,0.0002996637649,SEMBAWANG STRAITS,SEMBAWANG,NORTH REGION,12,28.45138729,28.88073591,28.45138729,26.73399283,28.88073591,28.32807244,27.65460516,30.26633113,29.10337592,26.68590763,27.65460516,27.65460516,1910,0,20,1890,10,0,10,50,60,1790,3791,6653,7743,8024,6915,5857,4614,3438,2850,2037,1754,1435,2237,2161,-,-,-,-,-,-,-,-,-,-,-,-,-,-
